sentence,label,data,regex
r,0,,False
)2,0,,False
+,0,,False
a,0,,False
A(st,0,,False
),0,,False
t,0,,False
(a,0,,False
|st,0,,False
),0,,False
log,0,,False
1 p (a |st,0,,False
),0,,False
.,0,,False
(8),0,,False
Figure 3 illustrates the construction of the loss given a training,0,,False
query. The model parameters are trained by back propagation and,0,,False
"stochastic gradient descent. Speci cally, we use AdaGrad [8] on all",1,ad,True
parameters in the training process.,0,,False
"Please note that following the practices in [28], the search tree",0,,False
constructed at the t-th iteration (line 8 to line 12 of Algorithm 2),0,,False
is reused at subsequent steps: the child node corresponding to the,0,,False
selected document (chosen action) becomes the new root node; the,0,,False
"subtree below this child is retained along with all its statistics, while",0,,False
the remainder of the tree is discarded.,0,,False
4.4 Online ranking,0,,False
"The construction of a diverse ranking for an online query is shown in Algorithm 3. Given a user query q, a set of M retrieved documents X , the system state is initialized as s0 ,"" [q, Z0 "","" , X0 "","" X ]. Then, at each of the time steps t "","" 0, · · · , M - 1, the agent receives the state st "","" [q, Zt , Xt ] and searches the policy  with MCTS, on the basis of the value function V and policy function p. Then, it chooses an action a according  , selects the document xm(a) from the candidate set, and places it to the rank t + 1. Moving to the next step t + 1, the state becomes st +1 "","" [q, Zt +1, Xt +1]. The process is repeated until the candidate set becomes empty.""",0,,False
"Considering that the MCTS is time consuming and may be infeasible in some online ranking tasks, the online ranking algorithm can also skip the tree search and directly use the raw policy for",0,,False
130,0,,False
Session 1D: Learning to Rank I,1,Session,True
"SIGIR'18, July 8-12, 2018, Ann Arbor, MI, USA",0,,False
"/, 1* , 3",0,,False
"5""~!""",0,,False
"/, 1"" ,"" {5""""}""",0,,False
"5#~!# /, 1# ,"" {5"""", 5#} 5?~!? /, 1? "","" {5"""", 5# ... }""",0,,False
"@* ,"" {5"""", 5#, 5$ ... }""",0,,False
"@"" ,"" {5#, 5$, 5B ... }""",0,,False
"@# ,"" {5$, 5B, 5C ... }""",0,,False
"@? , {... }",0,,False
"!"" /, 1* , 3",0,,False
LSTM,0,,False
%('|)*) V()*),0,,False
"%""",0,,False
"-""",0,,False
"!""",0,,False
7,0,,False
"!# /, 1"" ,"" {5""""}""",0,,False
LSTM,0,,False
"%('|)"") V()"")",0,,False
%#,0,,False
-#,0,,False
!#,0,,False
7,0,,False
"!$ /, 1# ,"" {5"""", 5#}""",0,,False
LSTM,0,,False
%('|)#) V()#),0,,False
%$,0,,False
-$,0,,False
!$,0,,False
7,0,,False
"7 , 9NDCG",0,,False
Figure 3: Construction of loss function for a training query.,0,,False
Algorithm 3 Diverse ranking with Monte Carlo tree search,0,,False
"Input: query q, documents X ,"" {x1, · · · , xM }, number of search""",0,,False
"steps K, MCTS trade-o parameter , value function V , and",1,ad,True
policy function p,0,,False
Output: Permutation of documents ,0,,False
"1: s  [q, , X ]",0,,False
2: M  |X |,0,,False
"3: for t , 0 to M - 1 do",0,,False
4:,0,,False
"TreeSearch(s, V , p, K, , , NULL) with MCTS,",0,,False
p(s),0,,False
without MCTS,0,,False
{Case 1: ranking with search policy. No human labels and,0,,False
evaluation function are available at the test/online ranking,0,,False
phase; Case 2: ranking with raw policy for accelerating,0,,False
online ranking speeds.},0,,False
"5: a  arg maxa A(s)  (a|s) 6:  (t + 1)  m(a){document xm(a) is ranked at t + 1} 7: [q, Z, X ]  s",0,,False
"8: s  [q, Z  {xm(a)}, X \ {xm(a)}]",0,,False
9: end for,0,,False
10: return ,0,,False
"ranking, denoted with ""without MCTS"" in the line 4 of Algorithm 3. In the experiments, we observed that the M2Div without MCTS can still outperform the baselines. This is because the training process of M2Div can generate high quality episodes to train the model parameters with the help of MCTS, which leads to more accurate policy function p.",1,ad,True
4.5 Di erence with AlphaGo Zero,0,,False
"M2Div is inspired by the AlphaGo Zero program. It enjoys a number of merits from AlphaGo Zero, including the shared neural network for estimating policies and values, lookahead MCTS for strengthening the raw policy, and the compounded loss that simultaneously optimizes the value function and the policy function etc. However, M2Div has made a number of fundamental modi cations for search result diversi cation.",1,ad,True
"First, the formalizations of the tasks are di erent. AlphaGo Zero formalizes the playing of Go as an alternating Markov game where",0,,False
"each action corresponds a move, the states are the raw board positions, the value function approximates the probability of winning, and the next state depends not only on the chosen action but also on the move by the opponent. M2Div, on the other hand, formalizes the ranking of documents as planning with an MDP where each action corresponds to a document selection. The MDP states consists of the query, the preceding document ranking, and the remaining candidates. The value function approximates a diverse ranking evaluation measure (e.g., -NDCG@M). The state transition is fully determined by the current state and the chosen action.",0,,False
"Second, the supervision signals for learning the model parameters are di erent. AlphaGo Zero uses the results of self-play (-1 for loss, 0 for draw, and 1 for win) as the supervision signals and the value function is tted to the results. The task of diverse ranking, however, is not a Markov game. It is di cult (also unnecessary) to execute the self-play. In the training phase, M2Div resorts to the human labels and the prede ned evaluation measure to generate supervision information. Speci cally, the -NDCG@M of each generated episode is calculated and used as the ground-truth to t the value function (the rst part of Equation (8)). In this way, M2Div drives the training process so as to directly optimize the evaluation measure of -NDCG@M. Note that -NDCG@M can be replaced with any other diverse ranking evaluation measures.",0,,False
"Third, the shared deep neural networks for calculating the policies and values are di erent. AlphaGo Zero makes use of a residual network which takes the raw board position as its inputs and outputs the a probability distribution over moves, and a probability of the current player winning in position. The raw boards can be considered as some xed sized images. In M2Div, the MDP states consist of the queries and sequences of documents etc. Residual network cannot handle the state data as the queries/documents are raw texts, and the lengths of the document sequences vary in di erent time steps. To address the issue, M2Div rst represents the query and document sequence as the state vector of an LSTM (Equation 3). The policy and the value are then calculated on the basis of the representations outputted by the LSTM.",1,ad,True
5 EXPERIMENTS,0,,False
"We conducted experiments to test the performances of M2Div using a combination of four TREC benchmark datasets: TREC 2009  2012 Web Track datasets (WT2009, WT2010, WT2011, and WT2012).",1,TREC,True
5.1 Experimental settings,0,,False
"In our experiments, for e ective training of the model parameters and following the practices in [33], we combined four TREC datasets and constructed a new dataset with 200 queries and in total about 45,000 labeled documents. Each query includes several subtopics identi ed by the TREC assessors. The document relevance labels are made at the subtopic level and the labels are binary1.",1,TREC,True
"All the experiments were carried out on the ClueWeb09 Category B data collection2, which is comprised of 50 million English web documents. Porter stemming, tokenization, and stop-words removal (using the INQUERY list) were applied to the documents as preprocessing. We conducted 5-fold cross-validation experiments.",1,ClueWeb,True
1WT2011 has graded judgements and we treat them as binary in the experiments. 2 http://boston.lti.cs.cmu.edu/data/clueweb09,1,WT,True
131,0,,False
Session 1D: Learning to Rank I,1,Session,True
"SIGIR'18, July 8-12, 2018, Ann Arbor, MI, USA",0,,False
"We randomly split the queries into ve even subsets. At each fold, three subsets were used for training, one was used for validation, and one was used for testing. The results reported were the average over the ve trials.",0,,False
"The TREC o cial diversity evaluation metrics of -NDCG [6] and ERR-IA [5] were used in the experiments, including. They measure the diversity of a result list by explicitly rewarding diversity and penalizing redundancy observed at every rank. Following the default settings in o cial TREC evaluation program, the parameter  in these evaluation measures are set to 0.5.",1,TREC,True
