sentence,label,data,regex
"Similar to [39], we implement 18 relevance features and 6 diversity features, as listed in Table 5 and 6 respectively. We collect the candidate and retrieved documents of all queries and subtopics to generate the distributed representations.",0,,False
6 EXPERIMENTAL RESULTS,0,,False
6.1 Overall Results,0,,False
"The overall results are shown in Table 7. We find that DSSA significantly outperforms all implicit and explicit baselines, including both unsupervised and supervised. The improvements are statistically significant (two-tailed paired t-test) for all metrics, except S-rec. The results clearly show the superiority of DSSA.",0,,False
"(1) DSSA vs. unsupervised explicit methods. DSSA outperforms unsupervised explicit methods (xQuAD, PM2, TxQuAD, TPM2, HxQuAD, and HPM2) on all the measures. The relative improvement over HxQuAD and HPM2, the best unsupervised explicit approaches, is up to 8.3% and 8.6% respectively in terms of -nDCG. This comparison shows the great advantage of using supervised method for learning the ranking function.",1,HP,True
"(2) DSSA vs. supervised implicit methods. DSSA also outperforms supervised implicit methods (R-LTR, PAMM, R-LTRNTN, and PAMM-NTN) by quite large margins. The improvement over R-LTR-NTN and PAMM-NTN, the best supervised implicit approaches is up to 9.9% and 9.4% respectively on -nDCG. This result demonstrates the utility of taking into account subtopics explicitly in supervised approaches. The improvements are similar to those observed between explicit approaches and implicit approaches in unsupervised framework [12, 13, 16, 27]. The combination of the two observations suggests that explicit modeling of subtopics can improve result diversification, whether it is in a supervised or unsupervised framework.",0,,False
6.2 Effects of Different Settings,0,,False
"We conduct experiments with different settings of DSSA to investigate whether the performance is sensitive to these settings. Different aspects of settings are listed follow. For simplicity, when investigating the impact of each aspect, we keep other aspects the same as the settings specified in Section 5.3.",0,,False
"(1) Representation generation methods: SVD, LDA, and doc2vec with window size of 5.",0,,False
"(2) Implementation of vector interaction operations A and S: ""general"" and ""dot"".",0,,False
Table 7: Performance comparison of all methods. The best result is in bold. Statistically significant differences between DSSA and baselines are marked with various symbols. # indicates significant improvement over all baselines.,0,,False
Methods,0,,False
ERR-IA -nDCG NRBP D-nDCG Pre-IA S-rec,0,,False
Lemur ListMLE,0,,False
.271 .369 .287 .387,0,,False
.232 .424 .249 .430,0,,False
.153 .621 .157 .619,0,,False
xQuAD .317 .413,0,,False
TxQuAD .308 .410,0,,False
HxQuAD .326 .421,0,,False
PM2,0,,False
.306 .411,0,,False
TPM2,0,,False
.291 .399,0,,False
HPM2,1,HP,True
.317 .420,0,,False
.284 .437 .272 .441 .294 .441 .267 .450 .250 .443 .279 .455,0,,False
.161 .622 .155 .634 .158 .629 .169 .643 .161 .639 .172 .645,0,,False
R-LTR,0,,False
.303,0,,False
PAMM,0,,False
.309,0,,False
R-LTR-NTN .312,0,,False
PAMM-NTN .311,0,,False
DSSA,0,,False
.356#,0,,False
.403 .411 .415 .417 .456#,0,,False
.267 .441 .271 .450 .275 .451 .272 .457 .326# .473#,0,,False
.164 .631 .168 .643 .166 .644 .170 .648 .185# .649,0,,False
Table 8: Effects of different settings.,0,,False
Methods,0,,False
ERR-IA -nDCG NRBP D-nDCG Pre-IA S-rec,0,,False
SVD LDA doc2vec,0,,False
.348 .450 .315 .356 .456 .326 .351 .452 .318,0,,False
.470 .184 .646 .473 .185 .649 .471 .184 .646,0,,False
general dot,0,,False
.356 .456 .326 .347 .450 .314,0,,False
.473 .185 .649 .470 .184 .647,0,,False
vanilla GRU LSTM,0,,False
.354 .454 .322 .357 .457 .326 .356 .456 .326,0,,False
.471 .184 .649 .473 .185 .649 .473 .185 .649,0,,False
DSSA-RNN,0,,False
.342,0,,False
DSSA-RNNMP .356,0,,False
.445 .306 .456 .326,0,,False
.466 .172 .657 .473 .185 .649,0,,False
"(3) RNN cell: vanilla, GRU, and LSTM cell. (4) Dimensionality: we test several representative settings on",0,,False
"the size of distributed representations Ed and Eq , the size of hidden state U as (25, 10), (50, 25), (100, 50), (200, 100). (5) Max-pooling: we experiment without using max-pooling (denoted as DSSA-RNN) in subtopic attention component.",0,,False
"The results are reported in Table 8. We can observe that DSSA does not heavily rely on specific settings. As for different representation generation methods, LDA has slightly better results. doc2vec could have been more appropriate if we had large datasets with more queries. The ""general"" operation yields slightly better results. A possible reason is that it is bilinear and thus is more powerful than ""dot"" to model the interaction. GRU and LSTM cells yield slightly better results than vanilla cell because of their ability of modeling long-term dependency. The difference is however small. This may be due to that with a limited number of training data, a model is unable to take advantage of its higher complexity to capture the fine-grained subtlety. Results with different size of distributed representation and hidden state shown in Figure 4(a) also",1,ad,True
552,0,,False
Session 5A: Retrieval Models and Ranking 3,1,Session,True
"SIGIR'17, August 7-11, 2017, Shinjuku, Tokyo, Japan",0,,False
-nDCG -nDCG,0,,False
0.47,0,,False
0.47,0,,False
0.46,0,,False
0.46,0,,False
0.45,0,,False
0.45,0,,False
0.44,0,,False
0.44,0,,False
"0.43 (25,10) (50,25) (100,50) (200,100)",0,,False
dimensionality,0,,False
0.43 0,0,,False
5,0,,False
10 15 20,0,,False
#random permutation,0,,False
(a)  -nDCG w.r.t. different size (b)  -nDCG w.r.t. different random permutation count,0,,False
Figure 4: Performance tendency of different settings.,0,,False
DSSA i1 i2 i3 i4 i5 d1 d2 d3 d4 d5,0,,False
PAMM-NTN i1 i2 i3 i4 i5,0,,False
DSSA,0,,False
PAMM-NTN,0,,False
i1 i2 i3 i4 i1 i2 i3 i4,0,,False
(a) ranking of query #58,0,,False
(b) ranking of query #182,0,,False
Figure 5: Case study for DSSA and PAMM-NTN. White means relevant and black means irrelevant.,0,,False
Table 9: Effects of different optimization methods.,0,,False
Methods ERR-IA -nDCG NRBP D-nDCG Pre-IA S-rec,0,,False
MLE,0,,False
.349,0,,False
PAMM,0,,False
.348,0,,False
list-pairwise .356,0,,False
.446 .315 .445 .315 .456 .326,0,,False
.462 .176 .644 .463 .175 .644 .473 .185 .649,0,,False
"indicate no strong correlation between performance and settings. -nDCG remains above 0.45 using different sizes. The best performance is achieved using 100-dimensional representation and 50dimensional hidden state. This suggests that high dimensionality may result in overfitting. Without using max-pooling, -nDCG drops to 0.445, which demonstrates the usefulness of using maxpooling to enhance subtopic attention. The small differences between different settings suggest that DSSA is a stable and robust framework. Note that we use both distributed representations and relevance features, which are complementary to each other. This may be one of the reasons of the stability.",0,,False
6.3 Effects of Different Optimization Methods,0,,False
"Results in Table 9 shows that list-pairwise is more effective than MLE and PAMM. This confirms our earlier intuition that list-pairwise optimization corresponds better to the situation of diversification ranking than the two other methods. Note that even using MLE or PAMM as optimization methods, DSSA could also achieve stateof-the-art performances, which confirms the effectiveness of our explicit learning framework from another perspective.",0,,False
"We vary the number of random permutations used in list-pairwise sampling from 0 to 20 to investigate its effect. As depicted in Figure 4(b), the performance does not heavily rely it. The best performance is achieved around 10. More permutations lead to lower effectiveness, which could be explained by model overfitting.",1,ad,True
6.4 Visualization and Discussion,0,,False
We visualize the ranking results of DSSA and the variation of subtopic attention to better understand why DSSA performs well.,0,,False
"We show the top 5 ranking results of query #58 and #182 in Figure 5 to illustrate why DSSA outperforms implicit learning methods. We choose PAMM-NTN as comparison method, which is the best existing learning method. In Figure 5, white means relevant and black means irrelevant. For query #58, DSSA ranks a document relevant to subtopics i3 and i4 first and a document relevant to i1 and i2 at the second position, while the first two documents of PAMM-NTN cover the same subtopics. Note that there is no",0,,False
d1 d2 d3 d4 d5,0,,False
z1. quit smoking tips (i1),0,,False
z2. quit smoking app (i1),0,,False
z3. quit smoking calculator (i1) subtopics from Google z4. quit smoking help (i1),0,,False
z5. quit smoking benefits (i2),0,,False
z6. quit smoking cold turkey (i3),0,,False
official subtopics,0,,False
z7. quit smoking hypnosis (i4) i1. What are the ways you can quit smoking? i2. What are the benefits of quitting smoking? i3. Can you quit smoking using the cold turkey method? i4. How can hypnosis help someone quit smoking?,0,,False
Figure 6: Subtopic attention variation of query #182. The top part is attention and the bottom part is relevance judgment.,0,,False
"document covering i5 in the candidate set. For query #182, DSSA successively chooses documents that cover i1, i3, i2, and i4. One additional intent is satisfied at every position. PAMM-NTN, however, just covers i1 and i2 by top 5 documents, which is obviously not optimal. We see that the unequal and varied subtopic attention is capable of discovering unsatisfied subtopics at different positions, which eventually leads to more subtopic coverage.",1,ad,True
"To study attention mechanism, we further visualize the variation of subtopic attention of top 5 documents of query #182, namely ""quit smoking"", which has 4 official subtopics (i1 to i4), as shown in Figure 6. The top part is subtopic attention variation and the bottom part is relevance judgment. For attention part, the darker the cell is, the lower the attention (weight) on this subtopic is. Note that we actually leverage query suggestions of Google (z1 to z7) to serve as subtopics, which do not match official ones exactly. We manually align subtopics mined from Google to official ones. At the beginning, all the subtopics have equal attention. The first selected document d1 is relevant to i1, i.e. to the Goggle subtopics z1, z2, z3 and z4. We see that the attention to these latter decreases at second position. Then the document d2 is selected, which is relevant to uncovered i3. We see that the attention to the corresponding z6 begins to diminish from the third position. d3 and d4 satisfy additional i2 and i4 respectively, which leads to the reduction",1,ad,True
553,0,,False
Session 5A: Retrieval Models and Ranking 3,1,Session,True
"SIGIR'17, August 7-11, 2017, Shinjuku, Tokyo, Japan",0,,False
"of attention on z5 and z7 at the following position. The subtopic attention, initialized as uniform distribution, ends up with more emphasis on z4, z6, and z7. This example illustrates how the unequal and varied attention drives the model to emphasize different subtopics at different positions, which is crucial in explicit diversification. This example also shows a potential problem inherent for any method using automatically discovered subtopics: those topics may be different from the ones defined by human assessors. Equal distribution is assumed on all the subtopics zi . However, this implies an unequal distribution among the manually defined subtopics (more emphasis is put on i1). Assuming an equal distribution at the beginning may not necessarily be the best approach. We will deal with this problem in our future work.",0,,False
7 CONCLUSIONS,0,,False
"In this paper, we propose a general learning framework DSSA to model subtopics explicitly for search result diversification. Based on the sequence of selected documents, unequal and varied subtopic attention is calculated, driving the model to emphasize different subtopics at different positions. This is the first time that attention mechanism is used to model the process. We further instantiate DSSA using RNN and max-pooling to handle both distributed representations and relevance features, which outperforms significantly the existing approaches. The results confirm that modeling subtopics explicitly in a learning framework is beneficial and effective and this also avoids heuristically defined functions and parameters. However, accurately modeling the interaction among documents and subtopics is still challenging. There are many other more complex implementations besides our particular way, which will be investigated in future work. The proposed model contains a number of parameters to be learned. This requires a large number of training data. Collecting more training data to fully unlock the potential of the model is another direction. Finally, this work only deals with the learning of a ranking function, assuming that document and query representations have already been created. In practice, learning these representation is another interesting aspect, which could be incorporated into our framework, provided with sufficient training data.",1,ad,True
ACKNOWLEDGMENTS,0,,False
"Zhicheng Dou is the corresponding author. This work was funded by the National Natural Science Foundation of China under Grant No. 61502501 and 61502502, the National Key Basic Research Program (973 Program) of China under Grant No. 2014CB340403, and the Beijing Natural Science Foundation under Grant No. 4162032.",0,,False
REFERENCES,0,,False
"[1] Rakesh Agrawal, Sreenivas Gollapudi, Alan Halverson, and Samuel Ieong. 2009. Diversifying Search Results. In WSDM.",0,,False
"[2] Ricardo A. Baeza-Yates, Carlos A. Hurtado, and Marcelo Mendoza. 2004. Query Recommendation Using Query Logs in Search Engines. In Current Trends in Database Technology EDBT 2004 Workshops.",1,ad,True
"[3] Dzmitry Bahdanau, Kyunghyun Cho, and Yoshua Bengio. 2014. Neural Machine Translation by Jointly Learning to Align and Translate. CoRR abs/1409.0473 (2014).",0,,False
"[4] David M. Blei, Andrew Y. Ng, and Michael I. Jordan. 2003. Latent Dirichlet Allocation. Journal of Machine Learning Research 3 (2003).",0,,False
"[5] Jamie Callan, Mark Hoy, Changkuk Yoo, and Le Zhao. 2009. Clueweb09 data set. http://boston.lti.cs.cmu.edu/Data/clueweb09/. (2009).",1,Clue,True
"[6] Jaime Carbonell and Jade Goldstein. 1998. The Use of MMR, Diversity-based Reranking for Reordering Documents and Producing Summaries. In SIGIR.",1,ad,True
[7] Ben Carterette. 2009. An Analysis of NP-Completeness in Novelty and Diversity Ranking. In ICTIR.,1,NP,True
"[8] Olivier Chapelle, Donald Metlzer, Ya Zhang, and Pierre Grinspan. 2009. Expected Reciprocal Rank for Graded Relevance. In CIKM.",1,ad,True
"[9] Junyoung Chung, C¸aglar Gu¨l¸cehre, KyungHyun Cho, and Yoshua Bengio. 2014. Empirical Evaluation of Gated Recurrent Neural Networks on Sequence Modeling. CoRR abs/1412.3555 (2014).",0,,False
"[10] Charles L.A. Clarke, Maheedhar Kolla, Gordon V. Cormack, Olga Vechtomova, Azin Ashkan, Stefan Bu¨ttcher, and Ian MacKinnon. 2008. Novelty and Diversity in Information Retrieval Evaluation. In SIGIR.",1,Novelty,True
"[11] Charles L. A. Clarke, Maheedhar Kolla, and Olga Vechtomova. 2009. An Effectiveness Measure for Ambiguous and Underspecified Queries. In ICTIR.",0,,False
[12] Van Dang and Bruce W. Croft. 2013. Term Level Search Result Diversification. In SIGIR.,0,,False
[13] Van Dang and W. Bruce Croft. 2012. Diversity by Proportionality: An Electionbased Approach to Search Result Diversification. In SIGIR.,0,,False
"[14] Amac Herdagdelen, Massimiliano Ciaramita, Daniel Mahler, Maria Holmqvist, Keith Hall, Stefan Riezler, and Enrique Alfonseca. 2010. Generalized Syntactic and Semantic Models of Query Reformulation. In SIGIR.",1,Query,True
"[15] Sepp Hochreiter and Ju¨rgen Schmidhuber. 1997. Long Short-Term Memory. Neural Computation 9, 8 (1997).",0,,False
"[16] Sha Hu, Zhicheng Dou, Xiaojie Wang, Tetsuya Sakai, and Ji-Rong Wen. 2015. Search Result Diversification Based on Hierarchical Intents. In CIKM.",0,,False
"[17] Po-Sen Huang, Xiaodong He, Jianfeng Gao, Li Deng, Alex Acero, and Larry P. Heck. 2013. Learning deep structured semantic models for web search using clickthrough data. In CIKM.",0,,False
[18] Quoc V. Le and Tomas Mikolov. 2014. Distributed Representations of Sentences and Documents. In ICML.,0,,False
"[19] Tie-Yan Liu. 2009. Learning to rank for information retrieval. Foundations and Trends in Information Retrieval 3, 3 (2009).",0,,False
"[20] Yiqun Liu, Ruihua Song, Min Zhang, Zhicheng Dou, Takehiro Yamamoto, Makoto P Kato, Hiroaki Ohshima, and Ke Zhou. 2014. Overview of the NTCIR-11 IMine Task.. In NTCIR. Citeseer.",0,,False
"[21] Thang Luong, Hieu Pham, and Christopher D. Manning. 2015. Effective Approaches to Attention-based Neural Machine Translation. In EMNLP.",0,,False
"[22] John I Marden. 1996. Analyzing and modeling rank data. CRC Press. [23] Tomas Mikolov, Ilya Sutskever, Kai Chen, Gregory S. Corrado, and Jeffrey Dean.",1,ad,True
"2013. Distributed Representations of Words and Phrases and their Compositionality. In NIPS. [24] Volodymyr Mnih, Nicolas Heess, Alex Graves, and Koray Kavukcuoglu. 2014. Recurrent Models of Visual Attention. In NIPS. [25] Tetsuya Sakai, Zhicheng Dou, Takehiro Yamamoto, Yiqun Liu, Min Zhang, Ruihua Song, MP Kato, and M Iwata. 2013. Overview of the NTCIR-10 INTENT-2 Task.. In NTCIR. [26] Tetsuya Sakai and Ruihua Song. 2011. Evaluating Diversified Search Results Using Per-intent Graded Relevance. In SIGIR. [27] Rodrygo L.T. Santos, Craig Macdonald, and Iadh Ounis. 2010. Exploiting Query Reformulations for Web Search Result Diversification. In WWW. [28] Rodrygo L.T. Santos, Craig Macdonald, Iadh Ounis, and others. 2015. Search result diversification. Foundations and Trends® in Information Retrieval (2015). [29] Aliaksei Severyn and Alessandro Moschitti. 2015. Learning to Rank Short Text Pairs with Convolutional Deep Neural Networks. In SIGIR. [30] Richard Socher, Danqi Chen, Christopher D. Manning, and Andrew Y. Ng. 2013. Reasoning With Neural Tensor Networks for Knowledge Base Completion. In NIPS. [31] Fen Xia, Tie-Yan Liu, Jue Wang, Wensheng Zhang, and Hang Li. 2008. Listwise Approach to Learning to Rank: Theory and Algorithm. In ICML. [32] Long Xia, Jun Xu, Yanyan Lan, Jiafeng Guo, and Xueqi Cheng. 2015. Learning Maximal Marginal Relevance Model via Directly Optimizing Diversity Evaluation Measures. In SIGIR. [33] Long Xia, Jun Xu, Yanyan Lan, Jiafeng Guo, and Xueqi Cheng. 2016. Modeling Document Novelty with Neural Tensor Network for Search Result Diversification. In SIGIR. [34] Jeonghee Yi and Farzin Maghoul. 2009. Query Clustering Using Click-through Graph. In WWW. [35] Hai-Tao Yu and Fuji Ren. 2014. Search Result Diversification via Filling Up Multiple Knapsacks. In CIKM. [36] Yisong Yue and Thorsten Joachims. 2008. Predicting Diverse Subsets Using Structural SVMs. In ICML. [37] Cheng Xiang Zhai, William W. Cohen, and John Lafferty. 2003. Beyond Independent Relevance: Methods and Evaluation Metrics for Subtopic Retrieval. In SIGIR. [38] Zhiyong Zhang and Olfa Nasraoui. 2006. Mining Search Engine Query Logs for Query Recommendation. In WWW. [39] Yadong Zhu, Yanyan Lan, Jiafeng Guo, Xueqi Cheng, and Shuzi Niu. 2014. Learning for Search Result Diversification. In SIGIR.",1,INTENT,True
554,0,,False
,0,,False
Session 1B: Retrieval Models and Ranking 1,1,Session,True
"SIGIR'17, August 7-11, 2017, Shinjuku, Tokyo, Japan",0,,False
End-to-End Neural Ad-hoc Ranking with Kernel Pooling,1,hoc,True
Chenyan Xiong,0,,False
Carnegie Mellon University cx@cs.cmu.edu,0,,False
Zhuyun Dai,0,,False
Carnegie Mellon University zhuyund@cs.cmu.edu,0,,False
Jamie Callan,0,,False
Carnegie Mellon University callan@cs.cmu.edu,0,,False
Zhiyuan Liu,0,,False
Tsinghua University liuzy@tsinghua.edu.cn,0,,False
Russell Power,0,,False
Allen Institute for AI russellp@allenai.org,0,,False
ABSTRACT,0,,False
"is paper proposes K-NRM, a kernel based neural model for document ranking. Given a query and a set of documents, K-NRM uses a translation matrix that models word-level similarities via word embeddings, a new kernel-pooling technique that uses kernels to extract multi-level so match features, and a learning-to-rank layer that combines those features into the nal ranking score.",0,,False
"e whole model is trained end-to-end. e ranking layer learns desired feature pa erns from the pairwise ranking loss. e kernels transfer the feature pa erns into so -match targets at each similarity level and enforce them on the translation matrix. e word embeddings are tuned accordingly so that they can produce the desired so matches. Experiments on a commercial search engine's query log demonstrate the improvements of K-NRM over prior feature-based and neural-based states-of-the-art, and explain the source of K-NRM's advantage: Its kernel-guided embedding encodes a similarity metric tailored for matching query words to document words, and provides e ective multi-level so matches.",1,ad,True
KEYWORDS,0,,False
"Ranking, Neural IR, Kernel Pooling, Relevance Model, Embedding",0,,False
1 INTRODUCTION,1,DUC,True
"In traditional information retrieval, queries and documents are typically represented by discrete bags-of-words, the ranking is based on exact matches between query and document words, and trained ranking models rely heavily on feature engineering. In comparison, newer neural information retrieval (neural IR) methods use continuous text embeddings, model the query-document relevance via so matches, and aim to learn feature representations automatically. With the successes of deep learning in many related areas, neural IR has the potential to rede ne the boundaries of information retrieval; however, achieving that potential has been di cult so far.",1,ad,True
 e rst two authors contributed equally.,0,,False
"Permission to make digital or hard copies of all or part of this work for personal or classroom use is granted without fee provided that copies are not made or distributed for pro t or commercial advantage and that copies bear this notice and the full citation on the rst page. Copyrights for components of this work owned by others than ACM must be honored. Abstracting with credit is permi ed. To copy otherwise, or republish, to post on servers or to redistribute to lists, requires prior speci c permission and/or a fee. Request permissions from permissions@acm.org. SIGIR '17, August 07-11, 2017, Shinjuku, Tokyo, Japan © 2017 ACM. 978-1-4503-5022-8/17/08. . . $15.00 DOI: h p://dx.doi.org/10.1145/3077136.3080809",1,ad,True
"Many neural approaches use distributed representations (e.g., word2vec [17]), but in spite of many e orts, distributed representations have a limited history of success for document ranking. Exact match of query words to document words is a strong signal of relevance [8], whereas so -match is a weaker signal that must be used carefully. Word2vec may consider `pi sburgh' to be similar to `boston', and `hotel' to be similar to `motel'. However, a person searching for `pi sburgh hotel' may accept a document about `pi sburgh motel', but probably will reject a document about `boston hotel'. How to use these so -match signals e ectively and reliably is an open problem.",0,,False
"is work addresses these challenges with a kernel based neural ranking model (K-NRM). K-NRM uses distributed representations to represent query and document words. eir similarities are used to construct a translation model. Word pair similarities are combined by a new kernel-pooling layer that uses kernels to so ly count the frequencies of word pairs at di erent similarity levels (so TF). e so -TF signals are used as features in a ranking layer, which produces the nal ranking score. All of these layers are di erentiable and allow K-NRM to be optimized end-to-end.",1,ad,True
"e kernels are the key to K-NRM's capability. During learning, the kernels convert the learning-to-rank loss to requirements on so -TF pa erns, and adjust the word embeddings to produce a so match that can be er separate the relevant and irrelevant documents. is kernel-guided embedding learning encodes a similarity metric tailored for matching query and document. e tailored similarity metric is conveyed by the learned embeddings, which produces e ective multi-level so -matches for ad-hoc ranking.",1,ad,True
"Extensive experiments on a commercial search engine's query log demonstrate the signi cant and robust advantage of K-NRM. On di erent evaluation scenarios (in-domain, cross-domain and raw user clicks), and on di erent parts of the query log (head, torso, and tail), K-NRM outperforms both feature-based ranking and neural ranking states-of-the-art by as much as 65%. K-NRM's advantage is not from an unexplainable `deep learning magic', but the long-desired so match achieved by its kernel-guided embedding learning. In our analysis, if used without the multi-level so match or the embedding learning, the advantage of K-NRM quickly diminishes; while with the kernel-guided embedding learning, K-NRM successfully learns relevance-focused so matches using its embedding and ranking layers, and the memorized ranking preferences generalize well to di erent testing scenarios.",1,ad,True
e next section discusses related work. Section 3 presents the kernel-based neural ranking model. Experimental methodology is discussed in Section 4 and evaluation results are presented in Section 5. Section 6 concludes.,0,,False
55,0,,False
Session 1B: Retrieval Models and Ranking 1,1,Session,True
"SIGIR'17, August 7-11, 2017, Shinjuku, Tokyo, Japan",0,,False
2 RELATED WORK,0,,False
"Retrieval models such as query likelihood and BM25 are based on exact matching of query and document words, which limits the information available to the ranking model and may lead to problems such vocabulary mismatch [4]. Statistical translation models were an a empt to overcome this limitation. ey model query-document relevance using a pre-computed translation matrix that describes the similarities between word pairs [1]. At query time, the ranking function considers the similarities of all query and document word pairs, allowing query words to be so -matched to document words.",1,ad,True
e translation matrix can be calculated via mutual information in a corpus [12] or using user clicks [6].,0,,False
"Word pair interactions have also been modeled by word embeddings. Word embeddings trained from surrounding contexts, for example, word2vec [17], are considered to be the factorization of word pairs' PMI matrix [14]. Compared to word pair similarities which are hard to learn, word embeddings provide a smooth low-level approximation of word similarities that may improve translation models [8, 24].",0,,False
"Some research has questioned whether word embeddings based on surrounding context, such as word2vec, are suitable for ad hoc ranking. Instead, it customizes word embeddings for search tasks. Nalisnick et al. propose to match query and documents using both the input and output of the embedding model, instead of only using one side of them [19]. Diaz et al. nd that word embeddings trained locally on pseudo relevance feedback documents are more related to the query's information needs, and can provide be er query expansion terms [5].",1,ad,True
"Current neural ranking models fall into two groups: representation based and interaction based [8]. e earlier focus of neural IR was mainly on representation based models, in which the query and documents are rst embedded into continuous vectors, and the ranking is calculated from their embeddings' similarity. For example, DSSM [11] and its convolutional version CDSSM [22] map words to le er-tri-grams, embed query and documents using neural networks built upon the le er-tri-grams, and rank documents using their embedding similarity with the query.",0,,False
"e interaction based neural models, on the other hand, learn query-document matching pa erns from word-level interactions. For example, ARC-II [10] and MatchPyramid [20] build hierarchical Convolutional Neural Networks (CNN) on the interactions of two texts' word embeddings; they are e ective in matching tweetretweet and question-answers [10]. e Deep Relevance Matching Model (DRMM) uses pyramid pooling (histogram) [7] to summarize the word-level similarities into ranking signals [9]. e word level similarities are calculated from pre-trained word2vec embeddings, and the histogram counts the number of word pairs at di erent similarity levels. e counts are combined by a feed forward network to produce nal ranking scores. Interaction based models and representation based models address the ranking task from di erent perspectives, and can be combined for further improvements [18].",1,ad,True
"is work builds upon the ideas of customizing word embeddings and the interaction based neural models: K-NRM ranks documents using so matches from query-document word interactions, and learns to encode the relevance preferences using customized word embeddings at the same time, which is achieved by the kernels.",0,,False
Query Translation Matrix Kernels,1,Query,True
(! words),0,,False
001322,0,,False
300 300,0,,False
...,0,,False
M!×#,0,,False
0(2,0,,False
300,0,,False
...,0,,False
...,0,,False
Document,0,,False
(# words),0,,False
014,0,,False
300,0,,False
034 064,0,,False
300 300,0,,False
...,0,,False
...,0,,False
...,0,,False
...,0,,False
...,0,,False
054,0,,False
300,0,,False
...,0,,False
Soft-TF,0,,False
Ranking Features,0,,False
012,0,,False
Final,0,,False
Ranking,0,,False
...,0,,False
Score,0,,False
7 ... 0(2,0,,False
"... W,b",0,,False
...,0,,False
Embedding Translation,0,,False
Layer,0,,False
Layer,0,,False
Kernel Pooling,0,,False
Learning-To-Rank,0,,False
"Figure 1: e Architecture of K-NRM. Given input query words and document words, the embedding layer maps them into distributed representations, the translation layer calculates the word-word similarities and forms the translation matrix, the kernel pooling layer generate so -TF counts as ranking features, and the learning to rank layer combines the so -TF to the nal ranking score.",0,,False
3 KERNEL BASED NEURAL RANKING,0,,False
"is section presents K-NRM, our kernel based neural ranking model. We rst discuss how K-NRM produces the ranking score for a querydocument pair with their words as the sole input (ranking from scratch). en we derive how the ranking parameters and word embeddings in K-NRM are trained from ranking labels (learning end-to-end).",0,,False
3.1 Ranking from Scratch,0,,False
"Given a query q and a document d, K-NRM aims to generate a ranking score f (q, d) only using query words q ,"" {t1q , ...tiq ..., tnq } and document words d "","" {t1d , ...tjd ..., tmd }. As shown in Figure 1, K-NRM achieves this goal via three components: translation model, kernel-""",0,,False
"pooling, and learning to rank.",0,,False
Translation Model: K-NRM rst uses an embedding layer to,0,,False
map each word t to an L-dimension embedding ìt :,0,,False
t  ìt .,0,,False
en a translation layer constructs a translation matrix M. Each element in M is the embedding similarity between a query word and a document word:,0,,False
Mi j,0,,False
",",0,,False
"cos( ìtiq ,",0,,False
ìt,0,,False
d j,0,,False
).,0,,False
e translation model in K-NRM uses word embeddings to recover,0,,False
the word similarities instead of trying to learn one for each word,1,ad,True
pair. Doing so requires much fewer parameters to learn. For a,0,,False
"vocabulary of size |V | and the embedding dimension L, K-NRM's",0,,False
"translation model includes |V | × L embedding parameters, much fewer than learning all pairwise similarities (|V |2).",0,,False
56,0,,False
Session 1B: Retrieval Models and Ranking 1,1,Session,True
"SIGIR'17, August 7-11, 2017, Shinjuku, Tokyo, Japan",0,,False
SoftTF SoftTF,0,,False
K1,0,,False
K2,0,,False
K3,0,,False
gradient,1,ad,True
!(#$(%&)),0,,False
K1,0,,False
K2,0,,False
K3,0,,False
Word Pair Similarity (a) Ranking,0,,False
gradient,1,ad,True
!(%&(),0,,False
Word Pair Similarity,0,,False
(b) Learning,0,,False
Figure 2: Illustration of kernels in the ranking (forward) process and learning (backward) process.,0,,False
Kernel-Pooling: K-NRM then uses kernels to convert wordword interactions in the translation matrix M to query-document ranking features (M):,0,,False
n,0,,False
"(M) , log Kì(Mi )",0,,False
"i ,1",0,,False
"Kì(Mi ) ,"" {K1(Mi ), ..., KK (Mi )}""",0,,False
"Kì(Mi ) applies K kernels to the i-th query word's row of the translation matrix, summarizing (pooling) it into a K-dimensional feature vector. e log-sum of each query word's feature vector forms the query-document ranking feature vector .",0,,False
e e ect of Kì depends on the kernel used. is work uses the RBF kernel:,0,,False
"Kk (Mi ) ,",0,,False
j,0,,False
exp(-,0,,False
(Mi,0,,False
j - µk 2k2,0,,False
)2,0,,False
).,0,,False
"As illustrated in Figure 2a, the RBF kernel Kk calculates how word pair similarities are distributed around it: the more word pairs with similarities closer to its mean µk , the higher its value. Kernel pooling with RBF kernels is a generalization of existing pooling techniques. As   , the kernel pooling function devolves to the mean pooling. µ ,"" 1 and   0 results in a kernel that only responds to exact matches, equivalent to the TF value from sparse models. Otherwise, the kernel functions as `so -TF'1. µ de nes the similarity level that `so -TF' focuses on; for example, a kernel with µ "","" 0.5 calculates the number of document words whose similarities to the query word are close to 0.5.  de nes the kernel width, or the range of its `so -TF' count.""",0,,False
Learning to Rank: e ranking features (M) are combined by a ranking layer to produce the nal ranking score:,0,,False
"f (q, d) , tanh(wT (M) + b).",0,,False
w and b are the ranking parameters to learn. tanh() is the activation function. It controls the range of ranking score to facilitate the learning process. It is rank-equivalent to a typical linear learning to rank model.,0,,False
"1 e RBF kernel is one of the most popular choices. Other kernels with similar density estimation e ects can also be used, as long as they are di erentiable. For example, polynomial kernel can be used, but histograms [9] cannot as they are not di erentiable.",0,,False
